blk2010gj,blk2010ge,blk2020gj,blk2020ge,parea,weight
G15000100217042005,150010217042005,G15000100217073011,150010217073011,1,1
G15000100217042006,150010217042006,G15000100217073004,150010217073004,1,1
G15000100217042007,150010217042007,G15000100217073001,150010217073001,1,1
G15000100217042008,150010217042008,G15000100217073001,150010217073001,1,1
G15000100217042009,150010217042009,G15000100217073003,150010217073003,1,1
G15000100217042010,150010217042010,G15000100217073007,150010217073007,1,1
G15000100217042011,150010217042011,G15000100217073000,150010217073000,1,1
G15000100217042012,150010217042012,G15000100217073005,150010217073005,1,1
G15000100217042013,150010217042013,G15000100217073001,150010217073001,0.3662303738,1
G15000100217042013,150010217042013,G15000100217073013,150010217073013,0.6180664452,0
G15000100217042013,150010217042013,G15000100217073020,150010217073020,0.015703181,0
G15000100217042014,150010217042014,G15000100217073014,150010217073014,1,1
G15000100217042015,150010217042015,G15000100217073013,150010217073013,1,1
G15000100217042016,150010217042016,G15000100217073014,150010217073014,1,1
G15000100217042017,150010217042017,G15000100217073001,150010217073001,1,1
G15000100217042018,150010217042018,G15000100217073008,150010217073008,1,1
G15000100217042019,150010217042019,G15000100217073006,150010217073006,1,1
G15000100217042020,150010217042020,G15000100217073001,150010217073001,1,1
G15000100217042021,150010217042021,G15000100217073009,150010217073009,1,1
G15000100217042022,150010217042022,G15000100217073009,150010217073009,1,1
G15000100217042023,150010217042023,G15000100217073002,150010217073002,1,1
G15000100217042024,150010217042024,G15000100217073008,150010217073008,1,1
G15000100217042025,150010217042025,G15000100217073001,150010217073001,1,1
G15000100217042026,150010217042026,G15000100217073009,150010217073009,1,1
G15000100217042027,150010217042027,G15000100217073009,150010217073009,1,1
G15000100217042028,150010217042028,G15000100217073009,150010217073009,1,1
G15000100217042029,150010217042029,G15000100217073018,150010217073018,1,1
G15000100217042030,150010217042030,G15000100217073017,150010217073017,0.0290349299,0.0290349299
G15000100217042030,150010217042030,G15000100217073018,150010217073018,0.9709650701,0.9709650701
G15000100217042031,150010217042031,G15000100217073019,150010217073019,1,1
G15000100217042032,150010217042032,G15000100217073014,150010217073014,1,1
G15000100217042033,150010217042033,G15000100217073015,150010217073015,0.5723986231,0.5723986231
G15000100217042033,150010217042033,G15000100217073016,150010217073016,0.4276013769,0.4276013769
G15000100217042034,150010217042034,G15000100217073015,150010217073015,0.55697014,0.55697014
G15000100217042034,150010217042034,G15000100217073016,150010217073016,0.44302986,0.44302986
G15000100217042035,150010217042035,G15000100217073015,150010217073015,0.0263703562,0.0263703562
G15000100217042035,150010217042035,G15000100217073017,150010217073017,0.9736296438,0.9736296438
G15000100217042036,150010217042036,G15000100217073026,150010217073026,0.2651933601,0.2651933601
G15000100217042036,150010217042036,G15000100217073027,150010217073027,0.7348066399,0.7348066399
G15000100217042037,150010217042037,G15000100217073017,150010217073017,0.026078757,0.026078757
G15000100217042037,150010217042037,G15000100217073025,150010217073025,0.973921243,0.973921243
G15000100217042038,150010217042038,G15000100217073020,150010217073020,0.5971898468,0.5971898468
G15000100217042038,150010217042038,G15000100217073023,150010217073023,0.1650726637,0.1650726637
G15000100217042038,150010217042038,G15000100217073024,150010217073024,0.2377374895,0.2377374895
G15000100217042039,150010217042039,G15000100217073021,150010217073021,1,1
G15000100217042040,150010217042040,G15000100217073021,150010217073021,1,1
G15000100217042041,150010217042041,G15000100217073021,150010217073021,1,1
G15000100217042042,150010217042042,G15000100217073001,150010217073001,0.0167405385,0.0677384831
G15000100217042042,150010217042042,G15000100217073012,150010217073012,0.9832594615,0.9322615169
G15000100217042043,150010217042043,G15000100217073021,150010217073021,1,1
G15000100217042044,150010217042044,G15000100217073026,150010217073026,0.1260012017,0.1260012017
G15000100217042044,150010217042044,G15000100217073027,150010217073027,0.8739987983,0.8739987983
G15000100217042045,150010217042045,G15000100217073028,150010217073028,1,1
G15000100217042046,150010217042046,G15000100217073022,150010217073022,1,1
G15000100217042047,150010217042047,G15000100217073029,150010217073029,1,1
G15000100217042048,150010217042048,G15000100217073029,150010217073029,1,1
G15000100217042049,150010217042049,G15000100217073030,150010217073030,1,1
G15000100217042050,150010217042050,G15000100217073030,150010217073030,1,1
G15000100217042051,150010217042051,G15000100217072001,150010217072001,1,1
G15000100217042052,150010217042052,G15000100217072002,150010217072002,1,1
G15000100217042053,150010217042053,G15000100217072000,150010217072000,1,1
G15000100217042054,150010217042054,G15000100217072001,150010217072001,1,1
G15000100217042055,150010217042055,G15000100217072001,150010217072001,1,1
G15000100217042056,150010217042056,G15000100217072003,150010217072003,1,1
G15000100217042057,150010217042057,G15000100217071015,150010217071015,1,1
G15000100217042058,150010217042058,G15000100217071016,150010217071016,1,1
G15000100217042059,150010217042059,G15000100217073003,150010217073003,1,1
G15000100217042060,150010217042060,G15000100217073000,150010217073000,1,1
G15000100217042061,150010217042061,G15000100217073030,150010217073030,1,1
G15000100217042062,150010217042062,G15000100217073030,150010217073030,1,1
G15000100217043000,150010217043000,G15000100217083009,150010217083009,1,1
G15000100217043001,150010217043001,G15000100217082001,150010217082001,0.5999863478,0.3717070899
G15000100217043001,150010217043001,G15000100217083000,150010217083000,0.4000136522,0.6282929101
G15000100217043002,150010217043002,G15000100217082007,150010217082007,1,1
G15000100217043003,150010217043003,G15000100217083000,150010217083000,1,1
G15000100217043004,150010217043004,G15000100217083008,150010217083008,1,1
G15000100217043005,150010217043005,G15000100217083000,150010217083000,1,1
G15000100217043006,150010217043006,G15000100217082002,150010217082002,0.5392897994,0.5928753181
G15000100217043006,150010217043006,G15000100217082006,150010217082006,0.4607102006,0.4071246819
G15000100217043007,150010217043007,G15000100217082003,150010217082003,1,1
G15000100217043008,150010217043008,G15000100217082008,150010217082008,1,1
G15000100217043009,150010217043009,G15000100217082004,150010217082004,1,1
G15000100217043010,150010217043010,G15000100217082005,150010217082005,1,1
G15000100217043011,150010217043011,G15000100217082000,150010217082000,1,1
G15000100217043012,150010217043012,G15000100217083004,150010217083004,1,1
G15000100217043013,150010217043013,G15000100217083003,150010217083003,1,1
G15000100217043014,150010217043014,G15000100217082001,150010217082001,1,1
G15000100217043015,150010217043015,G15000100217083002,150010217083002,1,1
G15000100217043016,150010217043016,G15000100217083005,150010217083005,0.8531221923,1
G15000100217043016,150010217043016,G15000100217083014,150010217083014,0.1468778077,0
G15000100217043017,150010217043017,G15000100217083006,150010217083006,1,1
G15000100217043018,150010217043018,G15000100217083014,150010217083014,1,1
G15000100217043019,150010217043019,G15000100217083015,150010217083015,1,1
G15000100217043020,150010217043020,G15000100217083015,150010217083015,1,1
G15000100217043021,150010217043021,G15000100217083007,150010217083007,0.2008370293,1
G15000100217043021,150010217043021,G15000100217083015,150010217083015,0.7991629707,0
G15000100217043022,150010217043022,G15000100217083007,150010217083007,1,1
G15000100217043023,150010217043023,G15000100217083015,150010217083015,1,1
G15000100217043024,150010217043024,G15000100217083015,150010217083015,1,1
G15000100217043025,150010217043025,G15000100217083008,150010217083008,1,1
G15000100217043026,150010217043026,G15000100217083010,150010217083010,1,1
G15000100217043027,150010217043027,G15000100217083010,150010217083010,1,1
G15000100217043028,150010217043028,G15000100217083010,150010217083010,1,1
G15000100217043029,150010217043029,G15000100217083010,150010217083010,1,1
G15000100217043030,150010217043030,G15000100217083010,150010217083010,1,1
G15000100217043031,150010217043031,G15000100217083010,150010217083010,1,1
G15000100217043032,150010217043032,G15000100217083010,150010217083010,1,1
G15000100217043033,150010217043033,G15000100217083011,150010217083011,1,1
G15000100217043034,150010217043034,G15000100217083011,150010217083011,1,1
G15000100217043035,150010217043035,G15000100217083012,150010217083012,1,1
G15000100217043036,150010217043036,G15000100217083012,150010217083012,1,1
G15000100217043037,150010217043037,G15000100217083013,150010217083013,1,1
G15000100217043038,150010217043038,G15000100217083015,150010217083015,1,1
G15000100217043039,150010217043039,G15000100217083015,150010217083015,1,1
G15000100217043040,150010217043040,G15000100217083015,150010217083015,1,1
G15000100217043041,150010217043041,G15000100217083016,150010217083016,1,1
G15000100217043042,150010217043042,G15000100217083001,150010217083001,1,1
G15000100217043043,150010217043043,G15000100217083001,150010217083001,1,1
G15000100217043044,150010217043044,G15000100217083016,150010217083016,1,1
G15000100217043045,150010217043045,G15000100217083016,150010217083016,1,1
G15000100217043046,150010217043046,G15000100217083010,150010217083010,1,1
G15000100217043047,150010217043047,G15000100217082009,150010217082009,1,1
G15000100217043048,150010217043048,G15000100217082008,150010217082008,1,1
G15000100217043049,150010217043049,G15000100217082008,150010217082008,1,1
G15000100217043050,150010217043050,G15000100217082008,150010217082008,1,1
G15000100217043051,150010217043051,G15000100217082008,150010217082008,1,1
G15000100217043052,150010217043052,G15000100217082008,150010217082008,1,1
G15000100217044000,150010217044000,G15000100217071000,150010217071000,1,1
G15000100217044001,150010217044001,G15000100217071001,150010217071001,1,1
G15000100217044002,150010217044002,G15000100217071002,150010217071002,1,1
G15000100217044003,150010217044003,G15000100217071003,150010217071003,1,1
G15000100217044004,150010217044004,G15000100217071004,150010217071004,1,1
G15000100217044005,150010217044005,G15000100217071005,150010217071005,1,1
G15000100217044006,150010217044006,G15000100217071006,150010217071006,1,1
G15000100217044007,150010217044007,G15000100217071007,150010217071007,1,1
G15000100217044008,150010217044008,G15000100217071008,150010217071008,1,1
G15000100217044009,150010217044009,G15000100217071013,150010217071013,1,1
G15000100217044010,150010217044010,G15000100217071014,150010217071014,1,1
G15000100217044011,150010217044011,G15000100217071013,150010217071013,1,1
G15000100217044012,150010217044012,G15000100217071010,150010217071010,1,1
G15000100217044013,150010217044013,G15000100217071011,150010217071011,1,1
G15000100217044014,150010217044014,G15000100217071012,150010217071012,1,1
G15000100217044015,150010217044015,G15000100217071013,150010217071013,1,1
G15000100217044016,150010217044016,G15000100217071015,150010217071015,1,1
G15000100217044017,150010217044017,G15000100217071009,150010217071009,1,1
G15000100218001000,150010218001000,G15000100218001011,150010218001011,1,1
G15000100218001001,150010218001001,G15000100218001002,150010218001002,1,1
G15000100218001002,150010218001002,G15000100218001003,150010218001003,1,1
G15000100218001003,150010218001003,G15000100218001004,150010218001004,1,1
G15000100218001004,150010218001004,G15000100218001004,150010218001004,1,1
G15000100218001005,150010218001005,G15000100218001005,150010218001005,1,1
G15000100218001006,150010218001006,G15000100218001006,150010218001006,1,1
G15000100218001007,150010218001007,G15000100218001007,150010218001007,1,1
G15000100218001008,150010218001008,G15000100218001011,150010218001011,1,1
G15000100218001009,150010218001009,G15000100218001002,150010218001002,1,1
G15000100218001010,150010218001010,G15000100218001002,150010218001002,1,1
G15000100218001011,150010218001011,G15000100218001002,150010218001002,1,1
G15000100218001012,150010218001012,G15000100218001001,150010218001001,1,1
G15000100218001013,150010218001013,G15000100218001000,150010218001000,1,1
G15000100218001014,150010218001014,G15000100218001000,150010218001000,1,1
G15000100218001015,150010218001015,G15000100218001009,150010218001009,1,1
G15000100218001016,150010218001016,G15000100218001008,150010218001008,1,1
G15000100218001017,150010218001017,G15000100218001008,150010218001008,1,1
G15000100218001018,150010218001018,G15000100218001008,150010218001008,1,1
G15000100218001019,150010218001019,G15000100218001000,150010218001000,1,1
